product_id,product_title,category,day,units,revenue
165,Product 165,sports,2024-10-01,1.0,121.54
462,Product 462,beauty,2024-09-06,1.0,33.65
292,Product 292,home,2024-11-10,3.0,457.59000000000003
413,Product 413,toys,2024-04-26,3.0,189.93
125,Product 125,home,2024-02-21,1.0,85.27
102,Product 102,home,2024-12-26,1.0,111.69
121,Product 121,home,2024-02-17,2.0,283.24
279,Product 279,electronics,2024-01-01,3.0,234.93
171,Product 171,beauty,2024-02-28,2.0,74.1
402,Product 402,beauty,2024-06-17,3.0,139.85999999999999
312,Product 312,beauty,2024-11-14,3.0,159.96
74,Product 74,home,2024-02-25,3.0,192.29999999999998
299,Product 299,beauty,2024-08-10,1.0,124.9
106,Product 106,beauty,2024-08-19,3.0,267.09000000000003
269,Product 269,electronics,2024-08-31,2.0,101.64
315,Product 315,electronics,2024-05-05,3.0,158.52
483,Product 483,beauty,2024-10-09,2.0,91.5
468,Product 468,electronics,2024-07-05,1.0,53.81
464,Product 464,beauty,2024-11-21,2.0,59.68
426,Product 426,toys,2024-11-21,1.0,150.43
468,Product 468,electronics,2024-01-01,3.0,161.43
46,Product 46,toys,2024-11-18,1.0,112.83
205,Product 205,toys,2024-07-30,1.0,105.16
152,Product 152,electronics,2024-10-12,1.0,161.66
282,Product 282,beauty,2024-09-21,1.0,55.12
85,Product 85,sports,2024-07-05,2.0,157.02
163,Product 163,home,2024-08-03,4.0,647.8
260,Product 260,toys,2024-12-21,3.0,271.95000000000005
474,Product 474,home,2024-06-03,3.0,100.97999999999999
261,Product 261,electronics,2024-01-14,2.0,127.86
323,Product 323,beauty,2024-01-07,3.0,104.37
170,Product 170,toys,2024-11-25,1.0,113.6
429,Product 429,beauty,2024-01-07,2.0,40.44
313,Product 313,toys,2024-08-15,2.0,59.66
395,Product 395,sports,2024-10-02,3.0,114.96000000000001
50,Product 50,home,2024-07-21,3.0,296.21999999999997
91,Product 91,sports,2024-09-25,3.0,171.03
45,Product 45,electronics,2024-09-18,2.0,169.22
452,Product 452,beauty,2024-01-03,2.0,149.64
281,Product 281,sports,2024-02-02,3.0,247.46999999999997
147,Product 147,electronics,2024-07-23,1.0,139.07
422,Product 422,beauty,2024-02-23,1.0,120.97
40,Product 40,toys,2024-10-31,3.0,303.03000000000003
139,Product 139,sports,2024-01-08,1.0,55.67
111,Product 111,beauty,2024-08-14,1.0,38.99
89,Product 89,sports,2024-07-06,3.0,246.18
364,Product 364,beauty,2024-07-07,1.0,64.36
205,Product 205,toys,2024-02-01,2.0,210.32
201,Product 201,toys,2024-09-20,1.0,45.72
183,Product 183,electronics,2024-11-27,2.0,205.04
65,Product 65,sports,2024-01-26,1.0,90.21
67,Product 67,beauty,2024-05-26,2.0,70.5
305,Product 305,sports,2024-02-21,1.0,48.23
147,Product 147,electronics,2024-08-15,2.0,278.14
430,Product 430,sports,2024-02-29,2.0,140.48
13,Product 13,electronics,2024-09-29,1.0,68.81
38,Product 38,electronics,2024-06-15,2.0,83.1
4,Product 4,sports,2024-11-11,3.0,124.17
183,Product 183,electronics,2024-04-24,1.0,102.52
295,Product 295,electronics,2024-10-20,4.0,369.6
382,Product 382,home,2024-11-30,2.0,280.9
92,Product 92,toys,2024-09-15,2.0,171.76
423,Product 423,toys,2024-05-29,1.0,83.61
386,Product 386,beauty,2024-07-23,2.0,130.06
436,Product 436,beauty,2024-07-03,2.0,87.84
127,Product 127,electronics,2024-07-10,2.0,91.28
37,Product 37,electronics,2024-10-04,1.0,77.69
71,Product 71,electronics,2024-03-11,1.0,98.29
193,Product 193,sports,2024-11-06,3.0,118.14000000000001
423,Product 423,toys,2024-07-29,1.0,83.61
138,Product 138,home,2024-05-17,3.0,382.29
135,Product 135,toys,2024-09-23,2.0,101.8
19,Product 19,toys,2024-03-07,3.0,109.19999999999999
107,Product 107,toys,2024-08-02,2.0,307.18
345,Product 345,electronics,2024-05-02,1.0,171.25
63,Product 63,home,2024-11-03,2.0,197.34
369,Product 369,home,2024-02-26,2.0,111.46
234,Product 234,home,2024-07-10,1.0,118.37
174,Product 174,electronics,2024-12-23,3.0,115.22999999999999
355,Product 355,toys,2024-12-19,2.0,128.86
269,Product 269,electronics,2024-04-18,1.0,50.82
125,Product 125,home,2024-12-21,2.0,170.54
185,Product 185,toys,2024-03-09,1.0,72.69
340,Product 340,toys,2024-02-17,2.0,159.22
420,Product 420,toys,2024-03-20,1.0,66.27
234,Product 234,home,2024-01-01,5.0,591.85
263,Product 263,toys,2024-10-16,2.0,121.14
68,Product 68,sports,2024-12-07,3.0,233.49
498,Product 498,toys,2024-04-08,1.0,78.91
39,Product 39,toys,2024-10-15,1.0,77.69
66,Product 66,beauty,2024-10-02,3.0,160.8
446,Product 446,beauty,2024-05-25,1.0,88.34
139,Product 139,sports,2024-10-15,2.0,111.34
493,Product 493,beauty,2024-09-24,3.0,171.14999999999998
434,Product 434,electronics,2024-04-08,3.0,304.92
159,Product 159,home,2024-10-28,2.0,85.54
112,Product 112,toys,2024-02-27,2.0,180.6
442,Product 442,electronics,2024-06-09,1.0,91.38
342,Product 342,beauty,2024-06-12,3.0,385.14
499,Product 499,electronics,2024-10-13,3.0,201.18
118,Product 118,home,2024-12-13,1.0,66.21
54,Product 54,home,2024-03-16,1.0,32.18
220,Product 220,sports,2024-02-29,1.0,61.64
79,Product 79,toys,2024-03-12,1.0,57.64
475,Product 475,beauty,2024-08-12,1.0,79.52
479,Product 479,electronics,2024-06-04,1.0,111.48
345,Product 345,electronics,2024-07-08,2.0,342.5
268,Product 268,toys,2024-05-19,2.0,125.86
131,Product 131,electronics,2024-05-11,2.0,184.12
368,Product 368,toys,2024-12-26,2.0,125.96
7,Product 7,electronics,2024-10-04,1.0,52.85
288,Product 288,beauty,2024-07-21,3.0,235.79999999999998
473,Product 473,home,2024-06-01,2.0,345.14
346,Product 346,sports,2024-08-31,1.0,59.54
293,Product 293,beauty,2024-06-27,1.0,61.04
474,Product 474,home,2024-04-29,3.0,100.97999999999999
253,Product 253,toys,2024-04-30,3.0,359.49
54,Product 54,home,2024-09-15,3.0,96.53999999999999
122,Product 122,toys,2024-03-21,2.0,122.38
72,Product 72,toys,2024-09-16,3.0,154.77
377,Product 377,beauty,2024-08-20,3.0,287.76
278,Product 278,toys,2024-12-07,1.0,116.25
344,Product 344,home,2024-02-10,3.0,221.61
497,Product 497,beauty,2024-07-10,2.0,94.44
61,Product 61,home,2024-06-22,3.0,195.03000000000003
318,Product 318,home,2024-02-11,2.0,90.24
364,Product 364,beauty,2024-07-12,5.0,321.79999999999995
342,Product 342,beauty,2024-04-21,1.0,128.38
492,Product 492,sports,2024-06-08,1.0,126.74
26,Product 26,beauty,2024-04-05,3.0,243.45000000000002
474,Product 474,home,2024-02-17,1.0,33.66
448,Product 448,electronics,2024-09-24,2.0,270.68
374,Product 374,home,2024-10-09,1.0,48.74
392,Product 392,toys,2024-06-04,3.0,336.63
226,Product 226,toys,2024-06-29,3.0,225.0
420,Product 420,toys,2024-06-28,1.0,66.27
430,Product 430,sports,2024-08-14,3.0,210.71999999999997
100,Product 100,toys,2024-07-13,3.0,253.20000000000002
246,Product 246,beauty,2024-10-29,3.0,476.40000000000003
342,Product 342,beauty,2024-07-01,3.0,385.14
223,Product 223,home,2024-08-08,2.0,121.9
350,Product 350,home,2024-05-14,2.0,117.54
32,Product 32,sports,2024-08-30,2.0,104.3
15,Product 15,electronics,2024-06-09,3.0,274.17
479,Product 479,electronics,2024-05-21,1.0,111.48
63,Product 63,home,2024-05-03,1.0,98.67
124,Product 124,toys,2024-11-18,1.0,88.57
94,Product 94,electronics,2024-07-05,4.0,167.32
27,Product 27,electronics,2024-06-13,1.0,70.93
347,Product 347,beauty,2024-09-17,3.0,244.38
180,Product 180,beauty,2024-08-06,2.0,174.46
75,Product 75,home,2024-06-20,2.0,395.3
480,Product 480,sports,2024-08-20,1.0,41.04
72,Product 72,toys,2024-07-17,2.0,103.18
113,Product 113,home,2024-09-05,3.0,148.89000000000001
251,Product 251,electronics,2024-12-16,2.0,225.04
241,Product 241,toys,2024-02-08,2.0,301.58
358,Product 358,electronics,2024-07-24,1.0,40.99
244,Product 244,sports,2024-10-04,3.0,267.03000000000003
82,Product 82,sports,2024-03-03,1.0,53.96
208,Product 208,beauty,2024-11-27,1.0,74.09
23,Product 23,electronics,2024-12-03,2.0,465.8
308,Product 308,home,2024-08-08,3.0,153.72
446,Product 446,beauty,2024-02-28,2.0,176.68
119,Product 119,electronics,2024-09-03,2.0,106.54
245,Product 245,home,2024-12-17,2.0,175.76
335,Product 335,beauty,2024-10-08,1.0,73.39
173,Product 173,toys,2024-05-07,3.0,321.45000000000005
346,Product 346,sports,2024-12-15,1.0,59.54
306,Product 306,home,2024-04-27,2.0,133.4
345,Product 345,electronics,2024-06-26,1.0,171.25
198,Product 198,electronics,2024-07-11,1.0,80.22
218,Product 218,home,2024-09-01,1.0,135.94
423,Product 423,toys,2024-09-05,3.0,250.82999999999998
28,Product 28,home,2024-12-02,1.0,52.17
411,Product 411,electronics,2024-12-06,2.0,38.06
437,Product 437,sports,2024-09-19,1.0,72.96
46,Product 46,toys,2024-04-04,4.0,451.32
85,Product 85,sports,2024-06-19,1.0,78.51
394,Product 394,sports,2024-03-04,3.0,186.69
115,Product 115,home,2024-12-22,1.0,158.24
407,Product 407,electronics,2024-10-19,6.0,653.64
393,Product 393,toys,2024-03-08,2.0,105.06
494,Product 494,sports,2024-12-24,3.0,228.36
496,Product 496,electronics,2024-08-07,1.0,53.78
321,Product 321,electronics,2024-02-24,1.0,112.58
137,Product 137,beauty,2024-01-27,4.0,105.08
394,Product 394,sports,2024-06-20,1.0,62.23
207,Product 207,toys,2024-09-11,3.0,187.95
366,Product 366,toys,2024-11-19,3.0,472.11
461,Product 461,electronics,2024-11-30,1.0,37.34
91,Product 91,sports,2024-07-06,5.0,285.05
242,Product 242,toys,2024-08-09,2.0,120.98
148,Product 148,toys,2024-11-08,3.0,221.61
392,Product 392,toys,2024-12-28,3.0,336.63
102,Product 102,home,2024-11-11,1.0,111.69
283,Product 283,sports,2024-04-08,2.0,141.16
116,Product 116,home,2024-04-19,1.0,69.19
27,Product 27,electronics,2024-06-18,3.0,212.79000000000002
75,Product 75,home,2024-10-17,6.0,1185.9
236,Product 236,toys,2024-10-03,2.0,191.42
139,Product 139,sports,2024-08-02,2.0,111.34
146,Product 146,home,2024-01-06,2.0,213.36
475,Product 475,beauty,2024-11-28,2.0,159.04
289,Product 289,beauty,2024-06-06,1.0,155.4
433,Product 433,toys,2024-03-10,1.0,125.44
173,Product 173,toys,2024-02-23,3.0,321.45000000000005
77,Product 77,sports,2024-06-04,2.0,225.36
123,Product 123,sports,2024-12-21,1.0,100.56
387,Product 387,sports,2024-09-12,5.0,423.54999999999995
410,Product 410,sports,2024-05-17,3.0,399.29999999999995
70,Product 70,beauty,2024-10-05,1.0,119.11
386,Product 386,beauty,2024-10-14,2.0,130.06
473,Product 473,home,2024-11-13,2.0,345.14
16,Product 16,sports,2024-07-27,3.0,107.60999999999999
38,Product 38,electronics,2024-01-29,3.0,124.64999999999999
244,Product 244,sports,2024-09-01,3.0,267.03000000000003
17,Product 17,beauty,2024-05-23,3.0,223.79999999999998
338,Product 338,sports,2024-07-18,1.0,126.21
204,Product 204,beauty,2024-03-12,1.0,76.47
277,Product 277,sports,2024-06-05,2.0,46.36
154,Product 154,electronics,2024-10-05,3.0,195.06
148,Product 148,toys,2024-07-11,2.0,147.74
238,Product 238,electronics,2024-09-16,1.0,193.42
203,Product 203,home,2024-07-21,2.0,25.98
313,Product 313,toys,2024-12-29,2.0,59.66
218,Product 218,home,2024-07-22,2.0,271.88
317,Product 317,toys,2024-07-10,4.0,550.72
363,Product 363,electronics,2024-04-23,1.0,66.13
94,Product 94,electronics,2024-11-07,1.0,41.83
56,Product 56,sports,2024-09-08,1.0,54.54
85,Product 85,sports,2024-01-04,1.0,78.51
324,Product 324,toys,2024-08-24,3.0,269.13
346,Product 346,sports,2024-08-01,3.0,178.62
177,Product 177,home,2024-11-01,2.0,146.0
470,Product 470,sports,2024-08-15,2.0,70.48
276,Product 276,sports,2024-07-12,1.0,111.2
377,Product 377,beauty,2024-12-01,1.0,95.92
59,Product 59,home,2024-09-30,1.0,50.92
490,Product 490,toys,2024-08-06,1.0,81.64
318,Product 318,home,2024-07-05,3.0,135.35999999999999
248,Product 248,beauty,2024-10-29,1.0,85.88
181,Product 181,toys,2024-09-28,1.0,117.68
67,Product 67,beauty,2024-11-26,2.0,70.5
427,Product 427,home,2024-10-21,3.0,467.52
112,Product 112,toys,2024-08-21,2.0,180.6
278,Product 278,toys,2024-04-08,2.0,232.5
341,Product 341,sports,2024-08-02,6.0,763.8
301,Product 301,toys,2024-04-08,3.0,232.82999999999998
354,Product 354,beauty,2024-07-22,1.0,42.64
279,Product 279,electronics,2024-09-28,5.0,391.55
481,Product 481,electronics,2024-05-03,1.0,56.2
234,Product 234,home,2024-06-24,3.0,355.11
261,Product 261,electronics,2024-09-05,3.0,191.79
37,Product 37,electronics,2024-07-13,3.0,233.07
208,Product 208,beauty,2024-04-08,3.0,222.27
400,Product 400,beauty,2024-07-06,2.0,73.44
118,Product 118,home,2024-09-13,6.0,397.26
179,Product 179,sports,2024-07-23,1.0,36.89
439,Product 439,electronics,2024-07-19,2.0,236.86
323,Product 323,beauty,2024-09-20,2.0,69.58
185,Product 185,toys,2024-03-17,1.0,72.69
440,Product 440,electronics,2024-03-14,1.0,39.39
340,Product 340,toys,2024-12-07,2.0,159.22
69,Product 69,sports,2024-11-15,2.0,108.3
88,Product 88,beauty,2024-07-15,8.0,1021.8399999999999
174,Product 174,electronics,2024-12-11,3.0,115.22999999999999
108,Product 108,electronics,2024-12-09,1.0,27.39
400,Product 400,beauty,2024-05-14,2.0,73.44
280,Product 280,sports,2024-06-21,3.0,161.39999999999998
409,Product 409,toys,2024-11-06,1.0,100.5
95,Product 95,toys,2024-12-30,3.0,382.53000000000003
446,Product 446,beauty,2024-03-27,5.0,441.7
381,Product 381,toys,2024-05-04,1.0,102.98
483,Product 483,beauty,2024-03-08,4.0,183.0
60,Product 60,sports,2024-05-02,1.0,33.95
171,Product 171,beauty,2024-01-09,1.0,37.05
348,Product 348,beauty,2024-06-01,2.0,122.88
488,Product 488,toys,2024-05-07,2.0,147.86
109,Product 109,beauty,2024-04-16,1.0,50.2
324,Product 324,toys,2024-05-21,3.0,269.13
398,Product 398,toys,2024-07-11,1.0,75.41
253,Product 253,toys,2024-08-24,1.0,119.83
432,Product 432,home,2024-06-03,3.0,219.57
71,Product 71,electronics,2024-06-18,1.0,98.29
250,Product 250,beauty,2024-10-29,6.0,210.54000000000002
5,Product 5,toys,2024-02-28,3.0,149.91
382,Product 382,home,2024-09-25,3.0,421.34999999999997
65,Product 65,sports,2024-07-31,2.0,180.42
26,Product 26,beauty,2024-08-07,1.0,81.15
454,Product 454,toys,2024-04-04,2.0,250.26
222,Product 222,sports,2024-07-12,1.0,27.67
144,Product 144,sports,2024-07-04,2.0,162.82
25,Product 25,electronics,2024-10-20,1.0,75.2
266,Product 266,home,2024-01-28,5.0,171.60000000000002
331,Product 331,home,2024-12-16,2.0,107.48
244,Product 244,sports,2024-03-27,1.0,89.01
92,Product 92,toys,2024-02-08,3.0,257.64
413,Product 413,toys,2024-08-03,1.0,63.31
394,Product 394,sports,2024-07-22,2.0,124.46
277,Product 277,sports,2024-10-14,1.0,23.18
413,Product 413,toys,2024-12-09,3.0,189.93
214,Product 214,sports,2024-05-24,2.0,247.74
36,Product 36,home,2024-10-18,1.0,169.74
269,Product 269,electronics,2024-06-25,2.0,101.64
11,Product 11,electronics,2024-08-10,3.0,95.16
491,Product 491,home,2024-10-10,2.0,193.84
260,Product 260,toys,2024-10-24,1.0,90.65
320,Product 320,beauty,2024-12-07,3.0,178.29
107,Product 107,toys,2024-10-26,2.0,307.18
208,Product 208,beauty,2024-02-03,1.0,74.09
69,Product 69,sports,2024-11-03,2.0,108.3
320,Product 320,beauty,2024-06-01,1.0,59.43
281,Product 281,sports,2024-03-12,3.0,247.46999999999997
192,Product 192,electronics,2024-11-21,5.0,343.69999999999993
497,Product 497,beauty,2024-02-11,2.0,94.44
362,Product 362,beauty,2024-04-19,5.0,635.1
260,Product 260,toys,2024-10-25,4.0,362.6
389,Product 389,home,2024-05-07,2.0,328.5
273,Product 273,toys,2024-09-22,3.0,159.39000000000001
433,Product 433,toys,2024-03-17,1.0,125.44
285,Product 285,home,2024-10-11,3.0,478.29
455,Product 455,toys,2024-05-22,2.0,144.78
184,Product 184,beauty,2024-10-16,2.0,209.72
187,Product 187,electronics,2024-04-01,1.0,85.55
328,Product 328,toys,2024-02-23,2.0,133.8
260,Product 260,toys,2024-12-23,3.0,271.95000000000005
292,Product 292,home,2024-03-01,1.0,152.53
381,Product 381,toys,2024-09-18,1.0,102.98
458,Product 458,home,2024-08-05,3.0,223.17000000000002
198,Product 198,electronics,2024-01-13,3.0,240.66
96,Product 96,sports,2024-08-12,1.0,118.69
32,Product 32,sports,2024-08-10,3.0,156.45
459,Product 459,electronics,2024-05-30,2.0,140.56
196,Product 196,sports,2024-03-03,3.0,272.70000000000005
79,Product 79,toys,2024-02-28,1.0,57.64
410,Product 410,sports,2024-04-10,1.0,133.1
103,Product 103,beauty,2024-04-13,1.0,36.13
131,Product 131,electronics,2024-05-24,1.0,92.06
124,Product 124,toys,2024-05-13,3.0,265.71
249,Product 249,home,2024-08-11,2.0,136.8
378,Product 378,electronics,2024-08-04,2.0,107.56
438,Product 438,home,2024-04-13,2.0,220.06
297,Product 297,toys,2024-12-30,3.0,323.31
235,Product 235,electronics,2024-05-17,1.0,49.66
264,Product 264,beauty,2024-12-12,1.0,63.7
404,Product 404,electronics,2024-09-10,3.0,239.73
201,Product 201,toys,2024-12-20,1.0,45.72
298,Product 298,home,2024-12-13,3.0,259.02
308,Product 308,home,2024-09-28,3.0,153.72
167,Product 167,electronics,2024-08-25,4.0,293.8
263,Product 263,toys,2024-01-03,2.0,121.14
230,Product 230,beauty,2024-01-29,1.0,126.38
387,Product 387,sports,2024-05-22,1.0,84.71
443,Product 443,beauty,2024-12-05,1.0,88.14
394,Product 394,sports,2024-07-11,2.0,124.46
93,Product 93,toys,2024-10-29,1.0,133.57
393,Product 393,toys,2024-03-30,2.0,105.06
134,Product 134,toys,2024-08-14,1.0,80.83
294,Product 294,electronics,2024-09-20,2.0,53.1
138,Product 138,home,2024-02-19,2.0,254.86
242,Product 242,toys,2024-06-11,1.0,60.49
7,Product 7,electronics,2024-01-06,2.0,105.7
81,Product 81,sports,2024-01-01,1.0,74.27
52,Product 52,sports,2024-08-03,2.0,225.64
338,Product 338,sports,2024-11-22,2.0,252.42
324,Product 324,toys,2024-11-23,3.0,269.13
491,Product 491,home,2024-03-04,1.0,96.92
153,Product 153,beauty,2024-05-25,3.0,308.85
145,Product 145,electronics,2024-09-04,3.0,420.12
127,Product 127,electronics,2024-01-01,3.0,136.92000000000002
418,Product 418,sports,2024-04-08,3.0,120.33
47,Product 47,electronics,2024-12-28,3.0,148.17000000000002
241,Product 241,toys,2024-10-25,1.0,150.79
389,Product 389,home,2024-03-01,3.0,492.75
182,Product 182,home,2024-08-31,1.0,61.91
234,Product 234,home,2024-08-20,2.0,236.74
201,Product 201,toys,2024-01-29,3.0,137.16
36,Product 36,home,2024-09-10,1.0,169.74
21,Product 21,electronics,2024-06-12,1.0,95.66
430,Product 430,sports,2024-05-21,2.0,140.48
489,Product 489,home,2024-12-04,1.0,84.71
176,Product 176,toys,2024-04-10,2.0,268.82
117,Product 117,toys,2024-03-01,2.0,89.16
376,Product 376,beauty,2024-05-07,3.0,464.52
143,Product 143,electronics,2024-08-01,4.0,416.68
76,Product 76,toys,2024-08-28,1.0,50.91
62,Product 62,home,2024-02-23,1.0,57.26
152,Product 152,electronics,2024-05-28,1.0,161.66
175,Product 175,home,2024-11-17,1.0,148.42
470,Product 470,sports,2024-09-19,3.0,105.72
259,Product 259,electronics,2024-04-11,1.0,96.92
178,Product 178,toys,2024-01-02,1.0,58.61
143,Product 143,electronics,2024-10-31,1.0,104.17
379,Product 379,beauty,2024-02-14,2.0,148.14
131,Product 131,electronics,2024-05-06,2.0,184.12
326,Product 326,home,2024-01-15,2.0,227.12
446,Product 446,beauty,2024-09-05,3.0,265.02
19,Product 19,toys,2024-09-20,4.0,145.6
357,Product 357,toys,2024-03-17,3.0,228.32999999999998
52,Product 52,sports,2024-07-10,3.0,338.46
481,Product 481,electronics,2024-06-14,2.0,112.4
72,Product 72,toys,2024-11-03,1.0,51.59
121,Product 121,home,2024-09-20,3.0,424.86
173,Product 173,toys,2024-10-29,2.0,214.3
223,Product 223,home,2024-01-21,3.0,182.85000000000002
141,Product 141,beauty,2024-04-08,1.0,98.08
281,Product 281,sports,2024-06-23,3.0,247.46999999999997
83,Product 83,electronics,2024-09-24,2.0,355.9
223,Product 223,home,2024-01-04,3.0,182.85000000000002
181,Product 181,toys,2024-12-01,1.0,117.68
31,Product 31,sports,2024-01-21,2.0,112.02
333,Product 333,electronics,2024-07-24,2.0,191.34
86,Product 86,electronics,2024-04-01,1.0,65.89
52,Product 52,sports,2024-01-20,2.0,225.64
13,Product 13,electronics,2024-02-17,2.0,137.62
84,Product 84,toys,2024-05-29,3.0,43.92
217,Product 217,electronics,2024-06-13,1.0,139.86
104,Product 104,electronics,2024-01-25,3.0,329.1
446,Product 446,beauty,2024-03-22,1.0,88.34
452,Product 452,beauty,2024-10-15,2.0,149.64
174,Product 174,electronics,2024-02-22,3.0,115.22999999999999
162,Product 162,home,2024-04-04,3.0,203.82
238,Product 238,electronics,2024-01-02,1.0,193.42
245,Product 245,home,2024-03-28,1.0,87.88
143,Product 143,electronics,2024-02-15,3.0,312.51
491,Product 491,home,2024-02-18,2.0,193.84
98,Product 98,beauty,2024-02-07,2.0,112.72
440,Product 440,electronics,2024-12-22,5.0,196.95
43,Product 43,home,2024-04-27,6.0,454.20000000000005
387,Product 387,sports,2024-03-29,3.0,254.13
64,Product 64,beauty,2024-09-05,3.0,45.81
408,Product 408,electronics,2024-04-16,2.0,127.82
177,Product 177,home,2024-07-01,3.0,219.0
288,Product 288,beauty,2024-09-12,1.0,78.6
86,Product 86,electronics,2024-07-31,2.0,131.78
195,Product 195,home,2024-03-14,2.0,69.52
287,Product 287,toys,2024-09-18,2.0,106.28
5,Product 5,toys,2024-07-20,2.0,99.94
472,Product 472,toys,2024-03-19,2.0,82.5
433,Product 433,toys,2024-11-06,2.0,250.88
217,Product 217,electronics,2024-03-02,1.0,139.86
33,Product 33,electronics,2024-07-13,1.0,58.81
446,Product 446,beauty,2024-07-11,3.0,265.02
214,Product 214,sports,2024-08-20,1.0,123.87
495,Product 495,electronics,2024-09-13,1.0,127.92
476,Product 476,toys,2024-04-01,1.0,96.32
114,Product 114,beauty,2024-11-13,2.0,58.24
24,Product 24,sports,2024-10-11,3.0,550.3499999999999
380,Product 380,toys,2024-04-17,3.0,193.95000000000002
31,Product 31,sports,2024-09-16,2.0,112.02
312,Product 312,beauty,2024-09-02,2.0,106.64
397,Product 397,sports,2024-05-06,3.0,242.21999999999997
7,Product 7,electronics,2024-02-10,1.0,52.85
311,Product 311,sports,2024-05-05,3.0,122.67
2,Product 2,home,2024-10-22,1.0,34.63
388,Product 388,toys,2024-05-13,2.0,336.36
441,Product 441,toys,2024-05-18,2.0,97.68
405,Product 405,beauty,2024-08-15,1.0,61.56
369,Product 369,home,2024-11-26,2.0,111.46
359,Product 359,beauty,2024-08-10,1.0,47.67
10,Product 10,beauty,2024-04-10,4.0,169.2
100,Product 100,toys,2024-03-16,2.0,168.8
478,Product 478,home,2024-03-03,2.0,268.48
194,Product 194,electronics,2024-05-16,2.0,109.74
116,Product 116,home,2024-04-08,2.0,138.38
308,Product 308,home,2024-01-20,3.0,153.72
404,Product 404,electronics,2024-03-05,4.0,319.64
423,Product 423,toys,2024-02-16,2.0,167.22
437,Product 437,sports,2024-02-05,3.0,218.88
312,Product 312,beauty,2024-02-07,3.0,159.96
14,Product 14,toys,2024-05-16,2.0,175.12
52,Product 52,sports,2024-10-30,3.0,338.46
146,Product 146,home,2024-02-10,1.0,106.68
257,Product 257,sports,2024-09-03,3.0,99.89999999999999
43,Product 43,home,2024-01-17,3.0,227.10000000000002
66,Product 66,beauty,2024-07-06,2.0,107.2
56,Product 56,sports,2024-03-30,3.0,163.62
82,Product 82,sports,2024-05-24,2.0,107.92
291,Product 291,sports,2024-08-19,1.0,181.14
429,Product 429,beauty,2024-12-10,3.0,60.66
87,Product 87,beauty,2024-06-20,6.0,658.5
156,Product 156,home,2024-05-10,3.0,306.71999999999997
53,Product 53,sports,2024-07-09,3.0,251.34
432,Product 432,home,2024-04-09,1.0,73.19
148,Product 148,toys,2024-10-18,1.0,73.87
263,Product 263,toys,2024-12-17,1.0,60.57
497,Product 497,beauty,2024-07-04,3.0,141.66
314,Product 314,beauty,2024-03-05,2.0,197.94
295,Product 295,electronics,2024-07-29,3.0,277.20000000000005
314,Product 314,beauty,2024-06-22,1.0,98.97
407,Product 407,electronics,2024-08-18,2.0,217.88
112,Product 112,toys,2024-09-21,1.0,90.3
273,Product 273,toys,2024-03-15,1.0,53.13
327,Product 327,toys,2024-09-29,1.0,40.49
270,Product 270,sports,2024-05-01,3.0,220.64999999999998
278,Product 278,toys,2024-09-20,1.0,116.25
11,Product 11,electronics,2024-02-29,2.0,63.44
266,Product 266,home,2024-09-09,1.0,34.32
407,Product 407,electronics,2024-07-12,5.0,544.7
165,Product 165,sports,2024-12-15,2.0,243.08
346,Product 346,sports,2024-03-05,3.0,178.62
455,Product 455,toys,2024-04-04,1.0,72.39
453,Product 453,toys,2024-06-30,1.0,145.09
19,Product 19,toys,2024-06-10,2.0,72.8
177,Product 177,home,2024-12-09,2.0,146.0
297,Product 297,toys,2024-02-26,3.0,323.31
454,Product 454,toys,2024-12-29,1.0,125.13
404,Product 404,electronics,2024-11-28,1.0,79.91
139,Product 139,sports,2024-04-02,1.0,55.67
99,Product 99,toys,2024-07-25,6.0,399.78
205,Product 205,toys,2024-08-07,3.0,315.48
296,Product 296,electronics,2024-01-17,4.0,765.08
264,Product 264,beauty,2024-12-04,2.0,127.4
481,Product 481,electronics,2024-07-30,1.0,56.2
58,Product 58,sports,2024-08-12,2.0,281.88
58,Product 58,sports,2024-06-06,3.0,422.82
78,Product 78,toys,2024-05-12,4.0,385.72
273,Product 273,toys,2024-07-24,3.0,159.39000000000001
263,Product 263,toys,2024-12-13,3.0,181.71
82,Product 82,sports,2024-01-20,5.0,269.8
17,Product 17,beauty,2024-01-08,2.0,149.2
413,Product 413,toys,2024-08-20,3.0,189.93
113,Product 113,home,2024-06-06,2.0,99.26
224,Product 224,toys,2024-12-26,3.0,351.51
392,Product 392,toys,2024-06-30,4.0,448.84
152,Product 152,electronics,2024-10-10,2.0,323.32
269,Product 269,electronics,2024-02-21,1.0,50.82
247,Product 247,electronics,2024-08-07,3.0,229.04999999999998
325,Product 325,sports,2024-04-17,3.0,216.24
201,Product 201,toys,2024-06-11,1.0,45.72
199,Product 199,electronics,2024-01-21,2.0,90.94
91,Product 91,sports,2024-04-22,3.0,171.03
21,Product 21,electronics,2024-12-17,2.0,191.32
278,Product 278,toys,2024-08-11,2.0,232.5
370,Product 370,toys,2024-02-07,2.0,159.64
95,Product 95,toys,2024-08-17,2.0,255.02
127,Product 127,electronics,2024-04-20,3.0,136.92000000000002
31,Product 31,sports,2024-07-30,2.0,112.02
179,Product 179,sports,2024-02-12,1.0,36.89
86,Product 86,electronics,2024-01-26,3.0,197.67000000000002
420,Product 420,toys,2024-09-08,2.0,132.54
496,Product 496,electronics,2024-01-08,1.0,53.78
